id,customer_id,merchant_id,status,created_at,updated_at
1316,256,37,shipped,2012-02-21 21:57:40 UTC,2012-02-26 20:57:40 UTC
1317,256,2,shipped,2012-02-10 06:57:40 UTC,2012-02-26 20:57:40 UTC
1318,256,1,shipped,2012-02-26 08:57:40 UTC,2012-02-26 20:57:40 UTC
1319,256,37,shipped,2012-02-26 02:57:40 UTC,2012-02-26 20:57:40 UTC
1320,256,36,shipped,2012-02-24 10:57:40 UTC,2012-02-26 20:57:40 UTC
1321,258,41,shipped,2012-02-15 08:57:40 UTC,2012-02-26 20:57:40 UTC
1322,258,47,shipped,2012-02-15 20:57:40 UTC,2012-02-26 20:57:40 UTC
1323,258,23,shipped,2012-02-09 20:57:40 UTC,2012-02-26 20:57:40 UTC
1324,258,27,shipped,2012-02-07 18:57:40 UTC,2012-02-26 20:57:40 UTC
1325,258,71,shipped,2012-02-06 22:57:40 UTC,2012-02-26 20:57:40 UTC
1326,258,80,shipped,2012-02-19 12:57:40 UTC,2012-02-26 20:57:40 UTC
1327,258,50,shipped,2012-02-19 08:57:40 UTC,2012-02-26 20:57:40 UTC
1328,258,71,shipped,2012-02-18 00:57:40 UTC,2012-02-26 20:57:40 UTC
1329,259,57,shipped,2012-02-22 18:57:40 UTC,2012-02-26 20:57:40 UTC
1330,259,75,shipped,2012-02-08 02:57:40 UTC,2012-02-26 20:57:40 UTC
1331,259,76,shipped,2012-02-23 12:57:40 UTC,2012-02-26 20:57:40 UTC
1332,259,29,shipped,2012-02-13 14:57:40 UTC,2012-02-26 20:57:40 UTC
1333,260,21,shipped,2012-02-20 04:57:40 UTC,2012-02-26 20:57:40 UTC
1334,260,67,shipped,2012-02-22 01:57:40 UTC,2012-02-26 20:57:40 UTC
1335,260,13,shipped,2012-02-18 02:57:40 UTC,2012-02-26 20:57:40 UTC
1336,260,40,shipped,2012-02-14 08:57:40 UTC,2012-02-26 20:57:40 UTC
1337,261,28,shipped,2012-02-11 02:57:40 UTC,2012-02-26 20:57:40 UTC
1338,261,67,shipped,2012-02-15 15:57:40 UTC,2012-02-26 20:57:40 UTC
1339,261,39,shipped,2012-02-10 04:57:40 UTC,2012-02-26 20:57:40 UTC
1340,261,20,shipped,2012-02-11 01:57:40 UTC,2012-02-26 20:57:40 UTC
1341,261,11,shipped,2012-02-23 15:57:41 UTC,2012-02-26 20:57:41 UTC
1342,263,53,shipped,2012-02-06 20:57:41 UTC,2012-02-26 20:57:41 UTC
1343,266,23,shipped,2012-02-08 01:57:41 UTC,2012-02-26 20:57:41 UTC
1344,266,57,shipped,2012-02-10 03:57:41 UTC,2012-02-26 20:57:41 UTC
1345,266,17,shipped,2012-02-08 08:57:41 UTC,2012-02-26 20:57:41 UTC
1346,266,75,shipped,2012-02-18 07:57:41 UTC,2012-02-26 20:57:41 UTC
1347,266,24,shipped,2012-02-06 19:57:41 UTC,2012-02-26 20:57:41 UTC
1348,266,82,shipped,2012-02-20 20:57:41 UTC,2012-02-26 20:57:41 UTC
1349,267,78,shipped,2012-02-11 02:57:41 UTC,2012-02-26 20:57:41 UTC
1350,267,91,shipped,2012-02-18 18:57:41 UTC,2012-02-26 20:57:41 UTC
1351,268,22,shipped,2012-02-21 20:57:41 UTC,2012-02-26 20:57:41 UTC
1352,268,94,shipped,2012-02-16 20:57:41 UTC,2012-02-26 20:57:41 UTC
1353,268,10,shipped,2012-02-21 05:57:41 UTC,2012-02-26 20:57:41 UTC
1354,268,57,shipped,2012-02-12 18:57:41 UTC,2012-02-26 20:57:41 UTC
1355,268,42,shipped,2012-02-24 02:57:41 UTC,2012-02-26 20:57:41 UTC
1356,268,34,shipped,2012-02-24 14:57:41 UTC,2012-02-26 20:57:41 UTC
1357,268,86,shipped,2012-02-21 19:57:41 UTC,2012-02-26 20:57:41 UTC
1358,268,55,shipped,2012-02-08 14:57:41 UTC,2012-02-26 20:57:41 UTC
1359,268,42,shipped,2012-02-17 20:57:41 UTC,2012-02-26 20:57:41 UTC
1360,269,94,shipped,2012-02-15 07:57:41 UTC,2012-02-26 20:57:41 UTC
1361,269,81,shipped,2012-02-17 16:57:41 UTC,2012-02-26 20:57:41 UTC
1362,269,41,shipped,2012-02-17 17:57:41 UTC,2012-02-26 20:57:41 UTC
1363,269,18,shipped,2012-02-07 22:57:41 UTC,2012-02-26 20:57:41 UTC
1364,269,28,shipped,2012-02-22 01:57:41 UTC,2012-02-26 20:57:41 UTC
1365,269,99,shipped,2012-02-22 08:57:41 UTC,2012-02-26 20:57:41 UTC
1366,269,68,shipped,2012-02-26 09:57:41 UTC,2012-02-26 20:57:41 UTC
1367,269,66,shipped,2012-02-15 08:57:42 UTC,2012-02-26 20:57:42 UTC
1368,270,60,shipped,2012-02-26 17:57:42 UTC,2012-02-26 20:57:42 UTC
1369,270,6,shipped,2012-02-13 17:57:42 UTC,2012-02-26 20:57:42 UTC
1370,270,40,shipped,2012-02-23 06:57:42 UTC,2012-02-26 20:57:42 UTC
1371,271,28,shipped,2012-02-18 21:57:42 UTC,2012-02-26 20:57:42 UTC
1372,271,49,shipped,2012-02-20 03:57:42 UTC,2012-02-26 20:57:42 UTC
1373,271,19,shipped,2012-02-07 14:57:42 UTC,2012-02-26 20:57:42 UTC
1374,271,50,shipped,2012-02-19 09:57:42 UTC,2012-02-26 20:57:42 UTC
1375,271,42,shipped,2012-02-10 19:57:42 UTC,2012-02-26 20:57:42 UTC
1376,271,82,shipped,2012-02-13 06:57:42 UTC,2012-02-26 20:57:42 UTC
1377,271,51,shipped,2012-02-26 01:57:42 UTC,2012-02-26 20:57:42 UTC
1378,271,77,shipped,2012-02-13 22:57:42 UTC,2012-02-26 20:57:42 UTC
1379,272,43,shipped,2012-02-09 02:57:42 UTC,2012-02-26 20:57:42 UTC
1380,272,98,shipped,2012-02-19 23:57:42 UTC,2012-02-26 20:57:42 UTC
1381,272,46,shipped,2012-02-08 11:57:42 UTC,2012-02-26 20:57:42 UTC
1382,272,14,shipped,2012-02-14 03:57:42 UTC,2012-02-26 20:57:42 UTC
1383,272,33,shipped,2012-02-07 19:57:42 UTC,2012-02-26 20:57:42 UTC
1384,272,74,shipped,2012-02-10 19:57:42 UTC,2012-02-26 20:57:42 UTC
1385,272,21,shipped,2012-02-08 14:57:42 UTC,2012-02-26 20:57:42 UTC
1386,273,80,shipped,2012-02-16 00:57:42 UTC,2012-02-26 20:57:42 UTC
1387,273,91,shipped,2012-02-19 08:57:42 UTC,2012-02-26 20:57:42 UTC
1388,273,50,shipped,2012-02-17 12:57:42 UTC,2012-02-26 20:57:42 UTC
1389,273,65,shipped,2012-02-05 21:57:42 UTC,2012-02-26 20:57:42 UTC
1390,273,17,shipped,2012-02-15 10:57:42 UTC,2012-02-26 20:57:42 UTC
1391,273,1,shipped,2012-02-16 02:57:42 UTC,2012-02-26 20:57:42 UTC
1392,273,26,shipped,2012-02-06 06:57:42 UTC,2012-02-26 20:57:42 UTC
1393,273,98,shipped,2012-02-24 23:57:42 UTC,2012-02-26 20:57:42 UTC
1394,273,71,shipped,2012-02-17 21:57:42 UTC,2012-02-26 20:57:42 UTC
1395,274,69,shipped,2012-02-12 14:57:42 UTC,2012-02-26 20:57:42 UTC
1396,274,45,shipped,2012-02-23 18:57:42 UTC,2012-02-26 20:57:42 UTC
1397,274,81,shipped,2012-02-18 02:57:42 UTC,2012-02-26 20:57:42 UTC
1398,274,54,shipped,2012-02-13 16:57:42 UTC,2012-02-26 20:57:42 UTC
1399,274,9,shipped,2012-02-22 15:57:43 UTC,2012-02-26 20:57:43 UTC
1400,274,98,shipped,2012-02-26 08:57:43 UTC,2012-02-26 20:57:43 UTC
1401,274,9,shipped,2012-02-24 11:57:43 UTC,2012-02-26 20:57:43 UTC
1402,275,55,shipped,2012-02-11 09:57:43 UTC,2012-02-26 20:57:43 UTC
1403,275,72,shipped,2012-02-26 03:57:43 UTC,2012-02-26 20:57:43 UTC
1404,275,56,shipped,2012-02-18 19:57:43 UTC,2012-02-26 20:57:43 UTC
1405,275,34,shipped,2012-02-12 11:57:43 UTC,2012-02-26 20:57:43 UTC
1406,277,56,shipped,2012-02-06 17:57:43 UTC,2012-02-26 20:57:43 UTC
1407,277,96,shipped,2012-02-26 08:57:43 UTC,2012-02-26 20:57:43 UTC
1408,277,99,shipped,2012-02-24 22:57:43 UTC,2012-02-26 20:57:43 UTC
1409,277,44,shipped,2012-02-18 22:57:43 UTC,2012-02-26 20:57:43 UTC
1410,277,77,shipped,2012-02-15 21:57:43 UTC,2012-02-26 20:57:43 UTC
1411,278,27,shipped,2012-02-23 17:57:43 UTC,2012-02-26 20:57:43 UTC
1412,278,64,shipped,2012-02-08 09:57:43 UTC,2012-02-26 20:57:43 UTC
1413,278,81,shipped,2012-02-18 13:57:43 UTC,2012-02-26 20:57:43 UTC
1414,278,56,shipped,2012-02-10 21:57:43 UTC,2012-02-26 20:57:43 UTC
1415,279,20,shipped,2012-02-08 13:57:43 UTC,2012-02-26 20:57:43 UTC
1416,279,42,shipped,2012-02-25 12:57:43 UTC,2012-02-26 20:57:43 UTC
1417,279,54,shipped,2012-02-10 06:57:43 UTC,2012-02-26 20:57:43 UTC
1418,279,86,shipped,2012-02-23 11:57:43 UTC,2012-02-26 20:57:43 UTC
1419,280,41,shipped,2012-02-17 22:57:43 UTC,2012-02-26 20:57:43 UTC
1420,280,70,shipped,2012-02-26 02:57:43 UTC,2012-02-26 20:57:43 UTC
1421,281,90,shipped,2012-02-26 15:57:43 UTC,2012-02-26 20:57:43 UTC
1422,282,41,shipped,2012-02-15 10:57:43 UTC,2012-02-26 20:57:43 UTC
1423,282,11,shipped,2012-02-22 15:57:43 UTC,2012-02-26 20:57:43 UTC
1424,282,36,shipped,2012-02-15 00:57:43 UTC,2012-02-26 20:57:43 UTC
1425,282,90,shipped,2012-02-08 11:57:43 UTC,2012-02-26 20:57:43 UTC
1426,282,95,shipped,2012-02-25 02:57:43 UTC,2012-02-26 20:57:43 UTC
1427,283,79,shipped,2012-02-17 18:57:43 UTC,2012-02-26 20:57:43 UTC
1428,283,61,shipped,2012-02-16 10:57:43 UTC,2012-02-26 20:57:43 UTC
1429,283,98,shipped,2012-02-26 13:57:43 UTC,2012-02-26 20:57:43 UTC
1430,283,20,shipped,2012-02-08 15:57:43 UTC,2012-02-26 20:57:43 UTC
1431,283,40,shipped,2012-02-08 09:57:43 UTC,2012-02-26 20:57:43 UTC
1432,283,40,shipped,2012-02-18 04:57:43 UTC,2012-02-26 20:57:43 UTC
1433,283,12,shipped,2012-02-19 16:57:43 UTC,2012-02-26 20:57:43 UTC
1434,284,84,shipped,2012-02-20 10:57:43 UTC,2012-02-26 20:57:43 UTC
1435,284,81,shipped,2012-02-15 08:57:44 UTC,2012-02-26 20:57:44 UTC
1436,284,60,shipped,2012-02-12 17:57:44 UTC,2012-02-26 20:57:44 UTC
1437,284,93,shipped,2012-02-07 05:57:44 UTC,2012-02-26 20:57:44 UTC
1438,284,59,shipped,2012-02-15 05:57:44 UTC,2012-02-26 20:57:44 UTC
1439,284,65,shipped,2012-02-23 22:57:44 UTC,2012-02-26 20:57:44 UTC
1440,284,95,shipped,2012-02-13 17:57:44 UTC,2012-02-26 20:57:44 UTC
1441,284,20,shipped,2012-02-15 18:57:44 UTC,2012-02-26 20:57:44 UTC
1442,285,71,shipped,2012-02-26 03:57:44 UTC,2012-02-26 20:57:44 UTC
1443,285,90,shipped,2012-02-16 09:57:44 UTC,2012-02-26 20:57:44 UTC
1444,285,10,shipped,2012-02-12 16:57:44 UTC,2012-02-26 20:57:44 UTC
1445,288,21,shipped,2012-02-23 19:57:44 UTC,2012-02-26 20:57:44 UTC
1446,289,50,shipped,2012-02-18 12:57:44 UTC,2012-02-26 20:57:44 UTC
1447,289,8,shipped,2012-02-15 09:57:44 UTC,2012-02-26 20:57:44 UTC
1448,289,10,shipped,2012-02-22 01:57:44 UTC,2012-02-26 20:57:44 UTC
1449,289,84,shipped,2012-02-14 16:57:44 UTC,2012-02-26 20:57:44 UTC
1450,290,11,shipped,2012-02-13 23:57:44 UTC,2012-02-26 20:57:44 UTC
1451,291,94,shipped,2012-02-19 05:57:44 UTC,2012-02-26 20:57:44 UTC
1452,291,29,shipped,2012-02-16 05:57:44 UTC,2012-02-26 20:57:44 UTC
1453,291,85,shipped,2012-02-08 00:57:44 UTC,2012-02-26 20:57:44 UTC
1454,291,56,shipped,2012-02-18 12:57:44 UTC,2012-02-26 20:57:44 UTC
1455,291,5,shipped,2012-02-14 18:57:44 UTC,2012-02-26 20:57:44 UTC
1456,291,46,shipped,2012-02-05 20:57:44 UTC,2012-02-26 20:57:44 UTC
1457,291,68,shipped,2012-02-19 15:57:44 UTC,2012-02-26 20:57:44 UTC
1458,291,26,shipped,2012-02-23 06:57:44 UTC,2012-02-26 20:57:44 UTC
1459,291,1,shipped,2012-02-06 23:57:44 UTC,2012-02-26 20:57:44 UTC
1460,291,63,shipped,2012-02-16 02:57:44 UTC,2012-02-26 20:57:44 UTC
1461,292,45,shipped,2012-02-26 18:57:44 UTC,2012-02-26 20:57:44 UTC
1462,292,16,shipped,2012-02-06 10:57:44 UTC,2012-02-26 20:57:44 UTC
1463,292,72,shipped,2012-02-15 16:57:44 UTC,2012-02-26 20:57:44 UTC
1464,292,84,shipped,2012-02-13 16:57:44 UTC,2012-02-26 20:57:44 UTC
1465,292,89,shipped,2012-02-15 02:57:44 UTC,2012-02-26 20:57:44 UTC
1466,292,27,shipped,2012-02-14 02:57:45 UTC,2012-02-26 20:57:45 UTC
1467,292,76,shipped,2012-02-21 23:57:45 UTC,2012-02-26 20:57:45 UTC
1468,292,29,shipped,2012-02-05 20:57:45 UTC,2012-02-26 20:57:45 UTC
1469,293,52,shipped,2012-02-23 02:57:45 UTC,2012-02-26 20:57:45 UTC
1470,293,6,shipped,2012-02-19 03:57:45 UTC,2012-02-26 20:57:45 UTC
1471,293,20,shipped,2012-02-25 05:57:45 UTC,2012-02-26 20:57:45 UTC
1472,293,12,shipped,2012-02-25 23:57:45 UTC,2012-02-26 20:57:45 UTC
1473,293,85,shipped,2012-02-19 20:57:45 UTC,2012-02-26 20:57:45 UTC
1474,293,47,shipped,2012-02-08 22:57:45 UTC,2012-02-26 20:57:45 UTC
1475,294,43,shipped,2012-02-11 11:57:45 UTC,2012-02-26 20:57:45 UTC
1476,294,15,shipped,2012-02-22 01:57:45 UTC,2012-02-26 20:57:45 UTC
1477,294,62,shipped,2012-02-21 02:57:45 UTC,2012-02-26 20:57:45 UTC
1478,294,16,shipped,2012-02-07 19:57:45 UTC,2012-02-26 20:57:45 UTC
1479,294,70,shipped,2012-02-22 17:57:45 UTC,2012-02-26 20:57:45 UTC
1480,294,47,shipped,2012-02-11 09:57:45 UTC,2012-02-26 20:57:45 UTC
1481,294,1,shipped,2012-02-14 12:57:45 UTC,2012-02-26 20:57:45 UTC
1482,294,77,shipped,2012-02-15 00:57:45 UTC,2012-02-26 20:57:45 UTC
1483,295,3,shipped,2012-02-22 20:57:45 UTC,2012-02-26 20:57:45 UTC
1484,295,30,shipped,2012-02-09 04:57:45 UTC,2012-02-26 20:57:45 UTC
1485,295,100,shipped,2012-02-20 21:57:45 UTC,2012-02-26 20:57:45 UTC
1486,295,97,shipped,2012-02-14 19:57:45 UTC,2012-02-26 20:57:45 UTC
1487,296,8,shipped,2012-02-09 12:57:45 UTC,2012-02-26 20:57:45 UTC
1488,296,24,shipped,2012-02-06 15:57:45 UTC,2012-02-26 20:57:45 UTC
1489,296,58,shipped,2012-02-10 15:57:45 UTC,2012-02-26 20:57:45 UTC
1490,296,16,shipped,2012-02-25 09:57:45 UTC,2012-02-26 20:57:45 UTC
1491,296,79,shipped,2012-02-12 13:57:46 UTC,2012-02-26 20:57:46 UTC
1492,296,38,shipped,2012-02-25 00:57:46 UTC,2012-02-26 20:57:46 UTC
1493,296,74,shipped,2012-02-18 06:57:46 UTC,2012-02-26 20:57:46 UTC
1494,297,74,shipped,2012-02-13 04:57:46 UTC,2012-02-26 20:57:46 UTC
1495,297,24,shipped,2012-02-07 05:57:46 UTC,2012-02-26 20:57:46 UTC
1496,297,11,shipped,2012-02-23 14:57:46 UTC,2012-02-26 20:57:46 UTC
1497,297,9,shipped,2012-02-09 18:57:46 UTC,2012-02-26 20:57:46 UTC
1498,297,69,shipped,2012-02-06 11:57:46 UTC,2012-02-26 20:57:46 UTC
1499,297,51,shipped,2012-02-23 22:57:46 UTC,2012-02-26 20:57:46 UTC
1500,297,92,shipped,2012-02-25 20:57:46 UTC,2012-02-26 20:57:46 UTC
1501,297,33,shipped,2012-02-10 14:57:46 UTC,2012-02-26 20:57:46 UTC
1502,297,91,shipped,2012-02-23 06:57:46 UTC,2012-02-26 20:57:46 UTC
1503,297,34,shipped,2012-02-07 20:57:46 UTC,2012-02-26 20:57:46 UTC
1504,299,39,shipped,2012-02-19 15:57:46 UTC,2012-02-26 20:57:46 UTC
1505,299,61,shipped,2012-02-13 14:57:46 UTC,2012-02-26 20:57:46 UTC
1506,299,61,shipped,2012-02-21 22:57:46 UTC,2012-02-26 20:57:46 UTC
1507,299,43,shipped,2012-02-22 02:57:46 UTC,2012-02-26 20:57:46 UTC
1508,299,84,shipped,2012-02-05 20:57:46 UTC,2012-02-26 20:57:46 UTC
1509,299,9,shipped,2012-02-13 04:57:46 UTC,2012-02-26 20:57:46 UTC
1510,299,3,shipped,2012-02-09 12:57:46 UTC,2012-02-26 20:57:46 UTC
1511,299,50,shipped,2012-02-06 02:57:46 UTC,2012-02-26 20:57:46 UTC
1512,299,32,shipped,2012-02-15 11:57:46 UTC,2012-02-26 20:57:46 UTC
1513,300,90,shipped,2012-02-06 10:57:46 UTC,2012-02-26 20:57:46 UTC
1514,300,33,shipped,2012-02-19 02:57:46 UTC,2012-02-26 20:57:46 UTC
1515,300,8,shipped,2012-02-17 20:57:46 UTC,2012-02-26 20:57:46 UTC
1516,300,78,shipped,2012-02-14 11:57:46 UTC,2012-02-26 20:57:46 UTC
1517,300,87,shipped,2012-02-22 16:57:46 UTC,2012-02-26 20:57:46 UTC
1518,300,89,shipped,2012-02-14 09:57:46 UTC,2012-02-26 20:57:46 UTC
1519,300,100,shipped,2012-02-11 01:57:46 UTC,2012-02-26 20:57:46 UTC
1520,300,9,shipped,2012-02-16 10:57:46 UTC,2012-02-26 20:57:46 UTC
1521,300,58,shipped,2012-02-07 09:57:47 UTC,2012-02-26 20:57:47 UTC
1522,300,64,shipped,2012-02-19 18:57:47 UTC,2012-02-26 20:57:47 UTC
1523,301,62,shipped,2012-02-15 08:57:47 UTC,2012-02-26 20:57:47 UTC
1524,301,8,shipped,2012-02-20 16:57:47 UTC,2012-02-26 20:57:47 UTC
1525,301,95,shipped,2012-02-21 01:57:47 UTC,2012-02-26 20:57:47 UTC
1526,301,5,shipped,2012-02-21 07:57:47 UTC,2012-02-26 20:57:47 UTC
1527,301,92,shipped,2012-02-09 17:57:47 UTC,2012-02-26 20:57:47 UTC
1528,301,35,shipped,2012-02-26 02:57:47 UTC,2012-02-26 20:57:47 UTC
1529,301,55,shipped,2012-02-07 15:57:47 UTC,2012-02-26 20:57:47 UTC
1530,301,84,shipped,2012-02-06 11:57:47 UTC,2012-02-26 20:57:47 UTC
1531,301,89,shipped,2012-02-15 16:57:47 UTC,2012-02-26 20:57:47 UTC
1532,302,99,shipped,2012-02-06 02:57:47 UTC,2012-02-26 20:57:47 UTC
1533,302,4,shipped,2012-02-13 05:57:47 UTC,2012-02-26 20:57:47 UTC
1534,302,16,shipped,2012-02-05 21:57:47 UTC,2012-02-26 20:57:47 UTC
1535,302,65,shipped,2012-02-26 14:57:47 UTC,2012-02-26 20:57:47 UTC
1536,302,14,shipped,2012-02-16 05:57:47 UTC,2012-02-26 20:57:47 UTC
1537,302,96,shipped,2012-02-18 15:57:47 UTC,2012-02-26 20:57:47 UTC
1538,302,84,shipped,2012-02-11 04:57:47 UTC,2012-02-26 20:57:47 UTC
1539,303,11,shipped,2012-02-19 15:57:47 UTC,2012-02-26 20:57:47 UTC
1540,303,67,shipped,2012-02-12 09:57:47 UTC,2012-02-26 20:57:47 UTC
1541,303,26,shipped,2012-02-08 09:57:47 UTC,2012-02-26 20:57:47 UTC
1542,303,16,shipped,2012-02-26 14:57:47 UTC,2012-02-26 20:57:47 UTC
1543,303,28,shipped,2012-02-19 18:57:47 UTC,2012-02-26 20:57:47 UTC
1544,303,46,shipped,2012-02-22 18:57:47 UTC,2012-02-26 20:57:47 UTC
1545,304,48,shipped,2012-02-26 10:57:47 UTC,2012-02-26 20:57:47 UTC
1546,304,34,shipped,2012-02-06 04:57:47 UTC,2012-02-26 20:57:47 UTC
1547,304,37,shipped,2012-02-09 19:57:47 UTC,2012-02-26 20:57:47 UTC
1548,304,58,shipped,2012-02-12 08:57:47 UTC,2012-02-26 20:57:47 UTC
1549,304,47,shipped,2012-02-13 21:57:47 UTC,2012-02-26 20:57:47 UTC
1550,306,73,shipped,2012-02-10 17:57:47 UTC,2012-02-26 20:57:47 UTC
1551,307,41,shipped,2012-02-08 02:57:47 UTC,2012-02-26 20:57:47 UTC
1552,307,80,shipped,2012-02-25 16:57:48 UTC,2012-02-26 20:57:48 UTC
1553,307,26,shipped,2012-02-08 08:57:48 UTC,2012-02-26 20:57:48 UTC
1554,307,25,shipped,2012-02-08 06:57:48 UTC,2012-02-26 20:57:48 UTC
1555,307,86,shipped,2012-02-15 01:57:48 UTC,2012-02-26 20:57:48 UTC
1556,308,1,shipped,2012-02-10 17:57:48 UTC,2012-02-26 20:57:48 UTC
1557,308,57,shipped,2012-02-24 08:57:48 UTC,2012-02-26 20:57:48 UTC
1558,308,16,shipped,2012-02-22 00:57:48 UTC,2012-02-26 20:57:48 UTC
1559,308,59,shipped,2012-02-17 10:57:48 UTC,2012-02-26 20:57:48 UTC
1560,309,70,shipped,2012-02-14 09:57:48 UTC,2012-02-26 20:57:48 UTC
1561,311,42,shipped,2012-02-18 20:57:48 UTC,2012-02-26 20:57:48 UTC
1562,311,16,shipped,2012-02-23 04:57:48 UTC,2012-02-26 20:57:48 UTC
1563,311,78,shipped,2012-02-20 21:57:48 UTC,2012-02-26 20:57:48 UTC
1564,311,35,shipped,2012-02-14 04:57:48 UTC,2012-02-26 20:57:48 UTC
1565,311,39,shipped,2012-02-26 17:57:48 UTC,2012-02-26 20:57:48 UTC
1566,311,70,shipped,2012-02-19 08:57:48 UTC,2012-02-26 20:57:48 UTC
1567,311,33,shipped,2012-02-26 13:57:48 UTC,2012-02-26 20:57:48 UTC
1568,313,83,shipped,2012-02-07 14:57:48 UTC,2012-02-26 20:57:48 UTC
1569,313,86,shipped,2012-02-25 18:57:48 UTC,2012-02-26 20:57:48 UTC
1570,313,61,shipped,2012-02-08 05:57:48 UTC,2012-02-26 20:57:48 UTC
1571,313,88,shipped,2012-02-25 16:57:48 UTC,2012-02-26 20:57:48 UTC
1572,313,49,shipped,2012-02-24 18:57:48 UTC,2012-02-26 20:57:48 UTC
1573,313,49,shipped,2012-02-20 08:57:48 UTC,2012-02-26 20:57:48 UTC
1574,313,48,shipped,2012-02-14 02:57:48 UTC,2012-02-26 20:57:48 UTC
1575,313,33,shipped,2012-02-19 03:57:48 UTC,2012-02-26 20:57:48 UTC
1576,313,88,shipped,2012-02-21 10:57:48 UTC,2012-02-26 20:57:48 UTC
1577,313,76,shipped,2012-02-22 09:57:48 UTC,2012-02-26 20:57:48 UTC
1578,314,55,shipped,2012-02-09 03:57:48 UTC,2012-02-26 20:57:48 UTC
1579,314,90,shipped,2012-02-17 14:57:48 UTC,2012-02-26 20:57:48 UTC
1580,315,58,shipped,2012-02-23 12:57:48 UTC,2012-02-26 20:57:48 UTC
1581,315,14,shipped,2012-02-21 00:57:48 UTC,2012-02-26 20:57:48 UTC
1582,315,48,shipped,2012-02-24 20:57:48 UTC,2012-02-26 20:57:48 UTC
1583,315,25,shipped,2012-02-18 14:57:49 UTC,2012-02-26 20:57:49 UTC
1584,315,73,shipped,2012-02-11 03:57:49 UTC,2012-02-26 20:57:49 UTC
1585,315,76,shipped,2012-02-08 08:57:49 UTC,2012-02-26 20:57:49 UTC
1586,315,71,shipped,2012-02-15 17:57:49 UTC,2012-02-26 20:57:49 UTC
1587,316,51,shipped,2012-02-17 21:57:49 UTC,2012-02-26 20:57:49 UTC
1588,316,70,shipped,2012-02-19 01:57:49 UTC,2012-02-26 20:57:49 UTC
1589,316,76,shipped,2012-02-12 03:57:49 UTC,2012-02-26 20:57:49 UTC
1590,316,85,shipped,2012-02-20 03:57:49 UTC,2012-02-26 20:57:49 UTC
1591,316,79,shipped,2012-02-20 11:57:49 UTC,2012-02-26 20:57:49 UTC
1592,316,31,shipped,2012-02-19 14:57:49 UTC,2012-02-26 20:57:49 UTC
1593,318,87,shipped,2012-02-19 17:57:49 UTC,2012-02-26 20:57:49 UTC
1594,318,59,shipped,2012-02-16 11:57:49 UTC,2012-02-26 20:57:49 UTC
1595,318,62,shipped,2012-02-15 10:57:49 UTC,2012-02-26 20:57:49 UTC
1596,318,58,shipped,2012-02-14 05:57:49 UTC,2012-02-26 20:57:49 UTC
1597,318,49,shipped,2012-02-26 17:57:49 UTC,2012-02-26 20:57:49 UTC
1598,318,23,shipped,2012-02-16 12:57:49 UTC,2012-02-26 20:57:49 UTC
1599,318,58,shipped,2012-02-13 13:57:49 UTC,2012-02-26 20:57:49 UTC
1600,319,25,shipped,2012-02-26 02:57:49 UTC,2012-02-26 20:57:49 UTC
1601,319,22,shipped,2012-02-24 10:57:49 UTC,2012-02-26 20:57:49 UTC
1602,319,55,shipped,2012-02-23 02:57:49 UTC,2012-02-26 20:57:49 UTC
1603,319,13,shipped,2012-02-11 17:57:49 UTC,2012-02-26 20:57:49 UTC
1604,319,18,shipped,2012-02-16 16:57:49 UTC,2012-02-26 20:57:49 UTC
1605,319,32,shipped,2012-02-20 19:57:49 UTC,2012-02-26 20:57:49 UTC
1606,319,50,shipped,2012-02-18 16:57:49 UTC,2012-02-26 20:57:49 UTC
1607,319,96,shipped,2012-02-23 03:57:49 UTC,2012-02-26 20:57:49 UTC
1608,319,38,shipped,2012-02-25 10:57:49 UTC,2012-02-26 20:57:49 UTC
1609,320,15,shipped,2012-02-18 19:57:49 UTC,2012-02-26 20:57:49 UTC
1610,320,92,shipped,2012-02-25 06:57:49 UTC,2012-02-26 20:57:49 UTC
1611,320,68,shipped,2012-02-17 22:57:49 UTC,2012-02-26 20:57:49 UTC
1612,320,39,shipped,2012-02-11 00:57:49 UTC,2012-02-26 20:57:49 UTC
1613,320,50,shipped,2012-02-07 08:57:49 UTC,2012-02-26 20:57:49 UTC
1614,320,84,shipped,2012-02-19 03:57:49 UTC,2012-02-26 20:57:49 UTC
1615,320,9,shipped,2012-02-19 21:57:50 UTC,2012-02-26 20:57:50 UTC
1616,321,4,shipped,2012-02-22 02:57:50 UTC,2012-02-26 20:57:50 UTC
1617,321,52,shipped,2012-02-26 06:57:50 UTC,2012-02-26 20:57:50 UTC
1618,322,48,shipped,2012-02-26 08:57:50 UTC,2012-02-26 20:57:50 UTC
1619,322,38,shipped,2012-02-22 18:57:50 UTC,2012-02-26 20:57:50 UTC
1620,322,75,shipped,2012-02-09 02:57:50 UTC,2012-02-26 20:57:50 UTC
1621,322,88,shipped,2012-02-06 01:57:50 UTC,2012-02-26 20:57:50 UTC
1622,322,20,shipped,2012-02-22 23:57:50 UTC,2012-02-26 20:57:50 UTC
1623,322,11,shipped,2012-02-07 12:57:50 UTC,2012-02-26 20:57:50 UTC
1624,322,34,shipped,2012-02-17 10:57:50 UTC,2012-02-26 20:57:50 UTC
1625,322,82,shipped,2012-02-16 12:57:50 UTC,2012-02-26 20:57:50 UTC
